album_,artists_,track_name,release_year,release_month,duration_min,explicit,popularity,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,status
The Plug,Medikal,Drip,2019,July,3.2593666669999997,True,14,8,1,4,0.204,0.9009999999999999,0.672,0.0,0.138,-5.394,0.2,0.59,140.129,hit
Ayefro Ntefere,Ofori Amponsah feat. Batman,Odwo - Remix,2010,August,6.291116667000001,False,0,1,1,4,0.0132,0.765,0.8959999999999999,4.72e-05,0.295,-3.498,0.0518,0.92,104.99600000000001,non_hit
Green Times Mixtape,Shatta Wale,Feeling for the City,2014,March,3.64755,False,1,9,0,4,0.149,0.72,0.42700000000000005,0.0,0.0922,-9.16,0.603,0.861,78.52600000000001,non_hit
DeYaaa,Kwamz & Flava,Take You to Ghana,2014,November,2.034066667,True,14,4,0,4,0.335,0.6829999999999999,0.6609999999999999,2.95e-06,0.12,-10.302999999999999,0.0934,0.853,109.833,hit
T.I.N.A.,Fuse ODG,Beautiful Sunray,2014,January,4.22085,False,18,0,0,4,0.0256,0.5539999999999999,0.892,0.0,0.44799999999999995,-3.034,0.11599999999999999,0.342,77.215,hit
Gifted,Flowking Stone,The Way You Are,2016,September,4.5905833330000005,False,1,9,0,4,0.271,0.78,0.8340000000000001,0.0,0.33,-4.439,0.0435,0.818,122.95100000000001,non_hit
DaaVee,MzVee,Calypso (feat. Lyrikal),2017,May,3.41,False,12,10,0,4,0.209,0.7659999999999999,0.6679999999999999,0.0,0.222,-5.744,0.201,0.386,99.956,hit
Epistles of Mama,Stonebwoy,Pepper Dem,2018,June,3.148183333,False,24,4,0,5,0.557,0.838,0.565,0.0,0.0841,-7.505,0.48100000000000004,0.768,119.705,hit
Fakye,Nana Quame,Alimatu,2015,April,5.3993333329999995,False,1,10,0,4,0.23,0.757,0.625,0.10099999999999999,0.0683,-8.644,0.046,0.91,103.949,non_hit
Books & Rhymes,Edem,City Gal,2020,February,3.31755,False,0,8,1,4,0.0232,0.767,0.675,0.0,0.0932,-6.153,0.094,0.8690000000000001,109.96799999999999,non_hit
Pae Mu Ka,Obrafour,Yaanom,2018,April,4.675716667,False,19,2,1,4,0.0453,0.9079999999999999,0.826,0.0,0.0608,-8.164,0.105,0.652,108.035,hit
Re-Vee-Lation,MzVee,Boomerang,2015,September,3.17,False,0,3,0,5,0.124,0.654,0.654,0.0,0.105,-4.899,0.191,0.935,132.92700000000002,non_hit
MMM (Money Making Machine),MC Galaxy,Intro (comedy Skit),2017,May,1.003483333,False,0,0,1,3,0.754,0.515,0.266,0.0,0.369,-9.786,0.105,0.38299999999999995,133.16899999999998,non_hit
Foundation,Shatta Wale,Take Me Out,2015,March,2.456216667,False,1,10,0,5,0.18899999999999997,0.71,0.667,0.0,0.0897,-7.896,0.294,0.514,142.47299999999998,non_hit
Sarkology,Sarkodie,2 Paddies (feat. Joey B),2014,January,3.14485,False,10,10,0,4,0.0899,0.8390000000000001,0.726,0.0,0.11,-6.3020000000000005,0.113,0.158,140.15200000000002,hit
Time 4 Me,Becca,Daa Ke Da (Bonus),2013,May,3.3488833330000003,False,10,1,1,4,0.0789,0.79,0.742,0.0,0.165,-5.321000000000001,0.0565,0.763,89.98899999999999,hit
Foundation,Shatta Wale,Bad Fe a Reason,2015,March,2.27,False,1,0,0,5,0.102,0.583,0.568,0.0,0.221,-7.065,0.305,0.899,133.227,non_hit
Daddy Lumba Essentials,Daddy Lumba,Ebi Se Ɛyɛ Ɛduro,2012,March,5.606316667000001,False,11,5,1,4,0.489,0.643,0.778,3.929999999999999e-05,0.0439,-14.17,0.0503,0.97,109.09700000000001,hit
Daddy Lumba Essentials,Daddy Lumba,Mensei da Remix (Harry),2012,March,7.8707,False,24,11,1,4,0.387,0.762,0.62,0.0,0.15,-7.446000000000001,0.0921,0.8759999999999999,95.99,hit
Before We Shine 2: The Cremation Of Care,Ko-Jo Cue,Cremation Of Care,2016,September,4.402933333,True,0,8,1,4,0.402,0.56,0.5539999999999999,0.0,0.114,-5.428999999999999,0.36700000000000005,0.271,78.311,non_hit
The Plug,Medikal,Intro,2019,July,3.9209333330000002,True,10,9,0,4,0.0164,0.589,0.65,0.0,0.18,-7.559,0.0899,0.39299999999999996,142.21200000000002,hit
Life Is Rough & Smooth,Ruff-N-Smooth,Swagger,2011,April,4.720333333,False,27,9,0,4,0.23,0.747,0.78,0.0,0.11,-10.149,0.0398,0.915,109.991,hit
Rockstar,Kuami Eugene,Borkor,2018,December,3.5339,False,20,5,1,4,0.0645,0.693,0.907,0.0232,0.125,-2.227,0.0445,0.965,117.98,hit
Emmanuella,Ofori Amponsah,Pepoope - Accapella,2007,August,4.393783333,False,1,3,1,4,0.7909999999999999,0.605,0.439,0.0,0.573,-7.987,0.45399999999999996,0.419,95.677,non_hit
Before We Shine 2: The Cremation Of Care,Ko-Jo Cue,The Way I Feel,2016,September,2.9936,False,0,8,1,4,0.10099999999999999,0.743,0.755,0.0,0.18100000000000002,-7.069,0.498,0.49,80.405,non_hit
Reign,Shatta Wale,Wonders,2018,October,3.5847833330000003,False,14,6,0,4,0.191,0.8809999999999999,0.825,0.0,0.14400000000000002,-3.873,0.259,0.838,113.039,hit
I Won't Wait,Joey B,Crush (as made famous by David Archuleta),2008,September,3.58755,False,0,0,0,4,0.11800000000000001,0.614,0.83,0.0,0.04,-5.308,0.0997,0.433,161.915,non_hit
Up a Road Mixtape,Shatta Wale,Psalm 121 (Go Nowhere),2015,January,4.47755,False,0,6,0,4,0.14,0.759,0.56,0.0,0.0555,-14.595,0.33899999999999997,0.838,106.385,non_hit
Daddy Lumba Essentials,Daddy Lumba,Hyɛ Wodo Den,2012,March,6.369516667,False,13,5,0,4,0.195,0.7070000000000001,0.6729999999999999,6.07e-05,0.0747,-6.414,0.16899999999999998,0.509,196.11700000000002,hit
Live From Nkrumah Krom Vol II: Home Run,Kwesi Arthur,Walk,2019,April,4.114283333,False,30,10,0,4,0.0364,0.9259999999999999,0.58,0.0,0.10300000000000001,-7.694,0.20199999999999999,0.759,139.954,hit
T.I.N.T.,Efya,Nothing,2014,January,4.2467,False,1,4,0,4,0.175,0.616,0.835,1.28e-05,0.591,-5.392,0.255,0.763,76.399,non_hit
Highlife Konnect,Bisa Kdei,Fakye,2018,April,3.799516667,False,15,11,1,4,0.213,0.736,0.637,1.24e-05,0.157,-10.015,0.128,0.57,99.956,hit
The Versatile Show,Okyeame Kwame,Kwame Ke Tinny Se,2012,January,3.7239999999999998,False,1,0,1,4,0.39,0.6629999999999999,0.8,0.0,0.136,-1.515,0.28800000000000003,0.929,104.985,non_hit
Highlife Konnect,Bisa Kdei,Feeling,2018,April,3.468,False,16,8,1,4,0.354,0.706,0.705,3.98e-06,0.092,-5.962999999999999,0.0967,0.43,102.959,hit
Live From Nkrumah Krom Vol II: Home Run,Kwesi Arthur,Sometimes (Va Midzo),2019,April,2.899116667,False,21,5,0,4,0.26899999999999996,0.474,0.564,0.0,0.121,-5.2989999999999995,0.0651,0.434,101.946,hit
T.I.N.A.,Fuse ODG,T.I.N.A. - Radio Edit,2014,January,3.360416667,False,46,11,1,4,0.10400000000000001,0.6629999999999999,0.914,0.0,0.434,-5.059,0.0811,0.892,127.15100000000001,hit
As Promised,King Promise,Intro (Nungua Blues / Mama's Prayer),2019,July,0.8557833333,False,23,11,0,3,0.6579999999999999,0.5710000000000001,0.738,0.0,0.152,-9.735,0.29,0.966,113.086,hit
We Speed 2,Magnom,Sika,2018,June,3.09935,False,16,10,0,4,0.271,0.873,0.723,0.0,0.0563,-2.005,0.0935,0.867,88.99600000000001,hit
Sugar,Becca,U Lied To Me (Highlife Mix),2007,November,4.453583333,False,1,0,1,4,0.125,0.635,0.79,1.28e-05,0.33799999999999997,-5.722,0.171,0.828,190.054,non_hit
Daddy Lumba Essentials,Daddy Lumba,Bubra,2012,March,3.873516667,False,20,11,1,4,0.23199999999999998,0.88,0.6809999999999999,1.3000000000000001e-05,0.139,-7.422999999999999,0.0426,0.9670000000000001,107.602,hit
Sugar,KiDi,Gyal Dem Sugar,2019,May,3.194033333,False,34,6,0,4,0.292,0.6809999999999999,0.6920000000000001,0.0,0.201,-5.881,0.0382,0.7390000000000001,104.007,hit
Highest,Sarkodie,Certified,2017,September,3.49155,True,14,4,0,4,0.215,0.5920000000000001,0.8079999999999999,0.0,0.255,-7.692,0.327,0.6,93.262,hit
Refuse to Be Broke: Da Revolution 2,R2Bees,Ajeei (feat. Nana Boroo & Sarkodie),2017,July,3.682666667,False,17,2,0,4,0.389,0.775,0.852,0.0,0.34,-3.4139999999999997,0.0432,0.475,111.845,hit
Million Miles Mixtape,Shatta Wale,Ebanor,2015,March,2.917333333,False,1,6,0,4,0.0369,0.852,0.395,0.00024900000000000004,0.0867,-17.337,0.198,0.951,126.009,non_hit
Me Ma Afa Wotrim Ne,Daddy Lumba,Adepa Inst.,2004,January,4.1477833330000005,False,1,0,1,4,0.38799999999999996,0.7,0.746,0.915,0.145,-8.885,0.042,0.943,106.07,non_hit
Foundation,Shatta Wale,Tell Somebody,2015,March,2.855116667,False,1,1,1,4,0.18,0.621,0.595,0.0,0.0771,-12.377,0.594,0.935,107.369,non_hit
Sarkology,Sarkodie,Halleluyah (feat. Vivian Chidid),2014,January,4.004416667,False,13,1,1,4,0.162,0.6759999999999999,0.645,1.34e-05,0.12300000000000001,-6.278,0.0543,0.10400000000000001,92.564,hit
For My Brothers,Ko-Jo Cue,Workaholics Anonymous,2019,November,3.8189,False,16,7,1,4,0.563,0.81,0.475,0.0,0.456,-8.339,0.36700000000000005,0.6709999999999999,127.00200000000001,hit
The Very Best of Daddy Lumba Vol. 1,Daddy Lumba,Yee Ye AKA Akwantoum,2002,February,10.18645,False,17,10,1,4,0.242,0.54,0.611,0.000298,0.27699999999999997,-14.844000000000001,0.198,0.9129999999999999,101.26899999999999,hit
Aben Wa Ha,Daddy Lumba,Dangerous,2017,January,6.022216667,False,10,1,1,4,0.0179,0.711,0.7929999999999999,0.00011899999999999999,0.092,-6.3020000000000005,0.04,0.703,86.70200000000001,hit
Site 15,R2Bees,I Dey Miss You,2019,March,3.49515,False,21,9,1,4,0.0028699999999999997,0.882,0.636,9.27e-05,0.0996,-6.492000000000001,0.0569,0.7829999999999999,102.976,hit
DeYaaa,Kwamz & Flava,She Likes Me,2014,November,3.0158333330000002,False,15,7,1,4,0.0659,0.782,0.66,2.28e-06,0.0693,-7.8020000000000005,0.0471,0.8540000000000001,107.499,hit
The Ghana Connection,D-Black,Monkey No Fine,2020,February,4.0024,False,1,0,1,4,0.22899999999999998,0.732,0.6709999999999999,0.0,0.138,-8.305,0.348,0.649,95.09,non_hit
Asem Beba Dabi,Obrafour,Nyamekye,2018,May,2.35915,False,1,9,1,4,0.301,0.904,0.927,1.28e-06,0.138,-5.07,0.11699999999999999,0.812,103.98,non_hit
Asem Sebe,Obrafour,Maame,2018,April,4.79105,False,10,0,1,4,0.41,0.8059999999999999,0.818,0.0,0.11900000000000001,-5.289,0.115,0.851,98.12799999999999,hit
Nte Tee Pa,Obrafour,Obaa Bi,2018,May,5.0008,False,1,8,1,4,0.0348,0.861,0.9620000000000001,0.00507,0.0425,-0.057,0.134,0.965,121.007,non_hit
Wtc,4x4,Hot Girls.com (Remix),2009,January,7.090083333,True,1,7,1,4,0.376,0.575,0.826,0.0,0.11699999999999999,-3.1310000000000002,0.253,0.659,170.049,non_hit
Black Love,Sarkodie,Hello (feat. KiDi),2019,December,4.0174333330000005,True,33,10,0,4,0.308,0.8809999999999999,0.753,0.0,0.122,-6.162000000000001,0.253,0.531,102.025,hit
Rockstar,Kuami Eugene,Wish Me Well,2018,December,3.403683333,False,39,9,1,4,0.21899999999999997,0.738,0.773,0.027000000000000003,0.285,-4.944,0.0416,0.841,105.01299999999999,hit
Rasta Flex,Shatta Wale,Good over Evil,2015,April,3.770916667,False,1,6,0,4,0.0831,0.9,0.75,0.0,0.314,-5.976,0.271,0.866,112.516,non_hit
Foundation,Shatta Wale,Be My Girl,2015,March,2.6617833330000003,False,0,0,0,4,0.19699999999999998,0.695,0.826,0.0,0.0684,-3.4419999999999997,0.127,0.6920000000000001,121.98899999999999,non_hit
Rockstar,Kuami Eugene,No More,2018,December,3.323816667,False,29,1,1,4,0.2,0.741,0.823,0.0,0.102,-4.611000000000001,0.0668,0.865,105.01100000000001,hit
Up a Road Mixtape,Shatta Wale,Gwan So,2015,January,4.820883333,False,1,0,1,4,0.126,0.88,0.5870000000000001,4.51e-05,0.0579,-10.413,0.265,0.862,106.008,non_hit
"Sarkodie, Vol. 2",Sarkodie,Pon Di Ting,2017,August,4.20095,True,23,11,0,5,0.12,0.608,0.615,0.0,0.11199999999999999,-12.212,0.306,0.6679999999999999,127.551,hit
Nte Tee Pa,Obrafour,Nte Tee Pa Acapella,2018,May,5.0046666669999995,False,0,2,0,5,0.807,0.72,0.639,0.0,0.785,-3.283,0.665,0.609,123.95299999999999,non_hit
Black Love,Sarkodie,Can't Let You Go (feat. King Promise),2019,December,3.71945,True,41,6,1,4,0.41600000000000004,0.82,0.8140000000000001,0.000194,0.17600000000000002,-5.417000000000001,0.0402,0.6759999999999999,106.87100000000001,hit
Foundation,Shatta Wale,Start to Be Great,2015,March,3.84155,False,0,10,1,5,0.27,0.43799999999999994,0.775,0.0,0.364,-5.784,0.32899999999999996,0.8270000000000001,186.342,non_hit
Against All Odds,Eazzy,Scream (Remix),2014,December,4.246433333,True,0,8,1,4,0.0107,0.784,0.95,2.2100000000000002e-05,0.0478,-3.7569999999999997,0.0547,0.927,130.002,non_hit
Daddy Lumba Essentials,Daddy Lumba,Adakatea,2012,March,5.29285,False,15,1,1,4,0.031,0.7929999999999999,0.6990000000000001,0.0,0.10099999999999999,-7.864,0.0799,0.93,89.76899999999999,hit
Live From Nkrumah Krom Vol II: Home Run,Kwesi Arthur,Radio,2019,April,4.010216667,False,24,2,0,4,0.513,0.8109999999999999,0.693,0.0,0.151,-4.262,0.282,0.48200000000000004,113.95,hit
Daddy Lumba Essentials,Daddy Lumba,Ohia Yɛya,2012,March,5.624166667000001,False,14,5,1,4,0.18899999999999997,0.735,0.887,0.0,0.0504,-3.68,0.105,0.971,103.941,hit
The Shining,Ko-Jo Cue,Champion,2016,August,3.75175,True,1,1,1,4,0.0539,0.5770000000000001,0.723,0.0,0.597,-4.349,0.364,0.348,92.804,non_hit
"R2Bees, Vol.1",R2Bees,One Shot,2017,August,3.674583333,False,28,0,1,4,0.22699999999999998,0.856,0.826,0.0,0.141,-2.8,0.0472,0.8640000000000001,114.994,hit
Highest,Sarkodie,Glory,2017,September,3.3625,True,25,5,1,4,0.507,0.455,0.8170000000000001,0.0,0.0973,-5.501,0.17800000000000002,0.52,193.985,hit
Answers (The Hybrid),Shatta Wale,Lotto Money (Radio Promo),2014,March,3.12555,True,1,9,0,4,0.19699999999999998,0.9359999999999999,0.78,0.0004969999999999999,0.265,-2.2159999999999997,0.124,0.867,124.509,non_hit
Shay On You,Wendy Shay,The Boy Is Mine,2019,January,3.314066667,False,12,6,0,4,0.0966,0.787,0.7240000000000001,0.0,0.212,-7.372999999999999,0.0848,0.883,109.0,hit
Daddy Lumba Essentials,Daddy Lumba,Awosoɔ,2012,March,4.826116667,False,10,8,1,4,0.349,0.778,0.7959999999999999,0.00128,0.0615,-8.355,0.0526,0.907,126.97200000000001,hit
Ayefro Ntefere,Ofori Amponsah,Honey - Remix,2010,August,5.314666667,False,0,9,1,4,0.188,0.8079999999999999,0.75,0.0,0.0752,-4.043,0.0639,0.883,105.03200000000001,non_hit
Highlife Konnect,Bisa Kdei,Bibi Nti,2018,April,3.520866667,False,18,5,1,4,0.294,0.679,0.6409999999999999,0.000106,0.0859,-4.81,0.1,0.737,100.205,hit
Bar 4,E.L,1212 (feat. Adomaa),2017,November,3.5400333330000002,False,1,0,1,4,0.688,0.488,0.596,0.0,0.10099999999999999,-9.949,0.251,0.946,78.35,non_hit
Golden Boy,Kojo Funds,Mafia,2018,September,3.52,True,26,0,0,5,0.147,0.565,0.669,1.28e-05,0.0983,-5.312,0.196,0.8490000000000001,126.59,hit
Before We Shine 2: The Cremation Of Care,Ko-Jo Cue,Love Me Not,2016,September,4.333716667,True,0,7,0,4,0.20199999999999999,0.6609999999999999,0.831,0.0,0.159,-2.8280000000000003,0.215,0.429,139.128,non_hit
I Won't Wait,Joey B,Viva La Vida (as made famous by Coldplay),2008,September,3.792216667,False,0,8,1,4,0.151,0.4,0.841,0.00049,0.0848,-4.686,0.0711,0.33299999999999996,138.09799999999998,non_hit
Before We Shine 2: The Cremation Of Care,Ko-Jo Cue,Aden Koraa,2016,September,3.4964,False,1,1,1,5,0.325,0.636,0.816,0.0,0.172,-5.535,0.321,0.865,137.265,non_hit
Epistles of Mama,Stonebwoy,Hakuna Matata,2018,June,3.703233333,False,18,8,0,4,0.192,0.44,0.6709999999999999,0.0,0.305,-6.723,0.23,0.8420000000000001,152.394,hit
Daddy Lumba Essentials,Daddy Lumba,Aseɛ Hɔ,2012,March,5.611533333,False,14,7,1,4,0.004520000000000001,0.84,0.795,2.1600000000000003e-05,0.0399,-6.865,0.0649,0.687,109.977,hit
Wonder Boy,Shatta Wale,Be Afraid - Skit,2019,October,0.7179,False,10,11,1,4,0.66,0.7020000000000001,0.424,0.0,0.29100000000000004,-18.029,0.943,0.818,89.863,hit
Hunger & Thirst: The Mixtape,D-Black,Makoma (feat. Mayorkun),2017,December,3.3071,False,1,7,1,4,0.43200000000000005,0.642,0.746,0.0,0.155,-3.9939999999999998,0.193,0.8,108.02,non_hit
Odwo,Ofori Amponsah,Hwen tiaa,2007,November,6.27645,False,10,9,0,4,0.0773,0.6890000000000001,0.8029999999999999,4.54e-05,0.135,-8.008,0.0479,0.851,112.00200000000001,hit
Ayefro Ntefere,Ofori Amponsah feat. Richie Rich,Odoho Adwen,2010,August,4.680216667,False,0,5,1,4,0.237,0.802,0.7490000000000001,0.000453,0.145,-8.904,0.18600000000000003,0.795,95.978,non_hit
Songs of Solomon,Ofori Amponsah,You Lied,2015,December,4.54375,False,1,11,1,4,0.49200000000000005,0.7190000000000001,0.8640000000000001,0.0006230000000000001,0.138,-7.317,0.0309,0.782,107.008,non_hit
We Speed 2,Magnom,Spoil Der,2018,June,2.66595,False,1,8,1,4,0.33299999999999996,0.865,0.616,2.05e-06,0.16,-3.321,0.0608,0.263,103.01,non_hit
As Promised,King Promise,Bra,2019,July,3.0522166669999997,False,38,8,1,4,0.16399999999999998,0.871,0.46299999999999997,0.000653,0.0834,-7.226,0.0739,0.887,104.988,hit
Samini,Samini,Keep Moving On,2019,January,4.070316667,False,0,10,0,4,0.134,0.884,0.67,0.0,0.174,-6.205,0.222,0.7709999999999999,90.031,non_hit
New Africa Nation (Deluxe),Fuse ODG,Zombie,2019,March,3.325,False,17,4,0,4,0.413,0.875,0.72,0.0,0.141,-3.5989999999999998,0.09,0.703,108.01299999999999,hit
MMM (Money Making Machine),MC Galaxy,Swag On Em,2017,May,4.082066667,False,0,0,1,4,0.0102,0.757,0.7759999999999999,0.0,0.314,-3.977,0.08900000000000001,0.15,100.037,non_hit
Janesis,Efya,R.U.D.1,2016,April,3.242133333,False,1,10,0,4,0.39,0.439,0.8340000000000001,0.0,0.555,-5.165,0.149,0.7070000000000001,79.577,non_hit
AfroSupa,Article Wan,Medofo,2019,September,3.485116667,False,1,2,1,4,0.33899999999999997,0.789,0.643,0.000102,0.242,-8.465,0.0463,0.9259999999999999,130.053,non_hit
Fakye,Nana Quame,Fabom (Garage Mix),2015,April,4.742883333,False,0,3,0,4,0.027000000000000003,0.682,0.735,0.0147,0.0653,-7.4079999999999995,0.077,0.82,144.904,non_hit
Times & Season,Shatta Wale,Draw Wi Out,2015,March,2.50755,False,0,11,0,5,0.239,0.597,0.8740000000000001,0.0,0.603,-1.4340000000000002,0.354,0.754,138.94799999999998,non_hit
Books & Rhymes,Edem,Wikid and Bad,2020,February,3.2204666669999997,False,0,2,1,4,0.00853,0.87,0.843,0.000997,0.146,-3.177,0.0798,0.363,102.0,non_hit
Re-Vee-Lation,MzVee,Better Day,2015,September,3.833333333,False,0,9,1,4,0.42200000000000004,0.469,0.7,1.6e-06,0.0866,-5.131,0.0464,0.664,88.61399999999999,non_hit
Poison,Daddy Lumba,Akoma da Akoma So,2017,January,4.951783333,False,23,0,1,4,0.0843,0.831,0.52,0.0,0.265,-9.634,0.063,0.726,104.48100000000001,hit
The Versatile Show,Okyeame Kwame,Hepatitis B,2012,January,3.448216667,False,0,4,0,4,0.163,0.637,0.72,0.0,0.10400000000000001,-7.834,0.149,0.7490000000000001,102.979,non_hit
Da Revolution,R2Bees,Africa (feat. Amaka),1905,July,6.227333333,False,1,6,1,4,0.0918,0.7390000000000001,0.833,0.0,0.0574,-5.062,0.0791,0.867,95.01100000000001,non_hit
Waist & Power,4x4,Up and Down,2012,May,5.119083333,False,0,2,1,4,0.0177,0.81,0.728,0.0,0.0478,-7.367999999999999,0.23199999999999998,0.9059999999999999,78.009,non_hit
Daddy Lumba Essentials,Daddy Lumba,Mɛsom Jesus,2012,March,6.5362666670000005,False,10,0,1,4,0.46,0.784,0.857,0.0,0.10099999999999999,-7.224,0.0746,0.8540000000000001,105.17299999999999,hit
Playboy,Daddy Lumba,Makra Mo,2001,January,6.455116667,False,17,11,1,4,0.305,0.742,0.545,0.0,0.0713,-12.854000000000001,0.0798,0.49200000000000005,96.389,hit
Asem Beba Dabi,Obrafour,Tell Me,2018,May,2.32045,False,0,8,1,4,0.254,0.579,0.871,0.0,0.622,-3.285,0.348,0.727,92.87100000000001,non_hit
Meprawo,Ofori Amponsah,Kasapre Ko,2007,August,5.341783333,False,10,0,1,4,0.19399999999999998,0.813,0.43700000000000006,0.0119,0.0973,-8.827,0.0735,0.769,99.556,hit
I Won't Wait,Joey B,Tripping,2008,September,4.081116667,False,0,6,0,4,0.8029999999999999,0.644,0.27699999999999997,1.33e-06,0.146,-11.402999999999999,0.0355,0.247,114.944,non_hit
"Sarkodie, Vol. 1",Sarkodie,Original,2017,August,4.452583333,False,11,0,1,3,0.16399999999999998,0.8240000000000001,0.9279999999999999,0.0,0.27,-3.6319999999999997,0.0616,0.226,118.566,hit
Samini,Samini,Fakye,2019,January,5.4195333329999995,False,0,10,0,4,0.0908,0.624,0.91,0.0,0.174,-3.8480000000000003,0.321,0.88,199.96900000000002,non_hit
Khala,Ofori Amponsah,OPE me noe,2010,August,4.646666667,False,0,1,0,4,0.12300000000000001,0.7090000000000001,0.654,0.0,0.059000000000000004,-5.687,0.18100000000000002,0.943,177.96099999999998,non_hit
BVR,E.L,Chant,2018,October,3.4666666669999997,True,1,2,1,5,0.0574,0.64,0.48700000000000004,0.0,0.364,-10.412,0.408,0.193,110.588,non_hit
Sardine,Ofori Amponsah,Abro Ne Nkatee,2020,February,6.314666667000001,False,1,11,0,4,0.10400000000000001,0.723,0.7829999999999999,0.00165,0.0546,-5.696000000000001,0.0671,0.7,96.988,non_hit
Up a Road Mixtape,Shatta Wale,Bad Like Me,2015,January,4.614666667,False,0,6,1,4,0.0419,0.802,0.675,0.11,0.0905,-8.958,0.133,0.853,120.001,non_hit
I Won't Wait,Joey B,The End (as made famous by Andrew F),2008,September,3.13645,False,0,4,1,4,0.0037,0.45399999999999996,0.929,0.0,0.738,-4.131,0.0389,0.8109999999999999,79.452,non_hit
Epistles of Mama,Stonebwoy,Souljah,2018,June,3.12425,True,20,11,0,4,0.621,0.818,0.687,0.0,0.293,-4.9030000000000005,0.086,0.929,104.93700000000001,hit
Epistles of Mama,Stonebwoy,Bawasaaba,2018,June,3.506066667,False,34,0,1,4,0.336,0.877,0.738,0.0,0.046,-5.151,0.0967,0.878,107.016,hit
Mass Production,Edem,Megborna,2011,March,4.55575,False,0,2,0,4,0.606,0.649,0.79,0.00126,0.301,-5.32,0.054000000000000006,0.8270000000000001,104.961,non_hit
Before We Shine 2: The Cremation Of Care,Ko-Jo Cue,Success Story,2016,September,2.8280000000000003,False,0,8,0,4,0.369,0.62,0.73,0.0,0.273,-8.454,0.35200000000000004,0.82,80.58,non_hit
T.I.N.A.,Fuse ODG,Letter To TINA,2014,January,4.080033333,False,24,6,1,4,0.0634,0.8170000000000001,0.7390000000000001,0.0,0.151,-4.815,0.122,0.6759999999999999,104.992,hit
AfroSupa,Article Wan,That Thing,2019,September,3.222616667,False,20,1,0,4,0.18899999999999997,0.92,0.8270000000000001,0.0,0.133,-1.975,0.0552,0.965,111.97200000000001,hit
Site 15,R2Bees,Paranoid,2019,March,2.403516667,False,22,2,0,4,0.0913,0.8029999999999999,0.624,3.71e-06,0.0996,-6.82,0.27699999999999997,0.6809999999999999,100.027,hit
The Volta Regime,Edem,Skit 3,2009,May,0.6260666667,False,1,4,1,4,0.0399,0.818,0.455,3.41e-05,0.0823,-16.820999999999998,0.0559,0.198,99.95,non_hit
Ayefro Ntefere,Ofori Amponsah,Sweet Banana,2010,August,5.350216667,False,0,2,0,4,0.0254,0.727,0.895,0.0,0.42200000000000004,-5.272,0.0518,0.6970000000000001,115.012,non_hit
Janesis,Efya,I Try,2016,April,2.2753666669999997,False,1,8,1,3,0.0961,0.787,0.44799999999999995,0.0,0.11900000000000001,-10.091000000000001,0.0758,0.429,114.15899999999999,non_hit
T.I.N.A.,Fuse ODG,Keep On Shining,2014,January,4.012516667,False,18,9,0,4,0.0255,0.44,0.948,0.0,0.0259,-3.343,0.09300000000000001,0.516,128.001,hit
Darryl,Joey B,Town,2017,June,3.342933333,False,13,11,0,4,0.0478,0.946,0.43799999999999994,0.00023999999999999998,0.13699999999999998,-9.173,0.331,0.461,102.005,hit
